dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map,m_pow2,n_pow2,k_pow2,m_square,n_square,k_square,m_cube,n_cube,k_cube,num_subgroups_mult4,p_ai,t_ai,intrinsic_ai,mn_ratio
square_gemm_1024_1024_1024_i8_i32_tB,1,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,512,32,64,64.0,8.0,1.0,8.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,62.67,60.33,44.0,0.96277,13.0,126.0,113.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/1_spec.mlir,64.0,8,0.7894736842105263,32768.0,2048.0,512.0,1.0625,0.0028767737748243336,4,1,1,1,0,0,1,1,0,1,1,341.3333333333333,20.48,6.4,0.0625
square_gemm_1024_1024_1024_i8_i32_tB,2,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,512,16,32,64.0,8.0,1.0,8.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",2,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,62.67,61.33,44.0,0.97872,3.0,148.0,145.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/2_spec.mlir,128.0,8,0.5789473684210527,16384.0,512.0,512.0,0.515625,0.0030924270234423163,4,1,1,1,0,1,0,1,0,0,1,341.3333333333333,10.448979591836734,6.4,0.03125
square_gemm_1024_1024_1024_i8_i32_tB,3,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,256,64,64,128.0,4.0,1.0,4.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",3,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,62.67,58.67,44.0,0.93617,10.0,94.0,84.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/3_spec.mlir,64.0,8,0.7894736842105263,16384.0,4096.0,512.0,0.625,0.0025171263507968505,4,1,1,1,1,1,1,0,1,1,1,341.3333333333333,28.444444444444443,6.4,0.25
square_gemm_1024_1024_1024_i8_i32_tB,4,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,128,64,32,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",4,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,58.67,61.0,44.0,1.03977,5.0,267.0,262.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/4_spec.mlir,128.0,4,0.5789473684210527,4096.0,2048.0,256.0,0.1875,0.003917858423324939,4,1,1,1,0,1,0,0,1,0,1,341.3333333333333,18.285714285714285,8.0,0.5
square_gemm_1024_1024_1024_i8_i32_tB,5,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,32,128,128,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",5,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,54.83,50.33,44.0,0.91793,20.0,71.0,51.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/5_spec.mlir,256.0,2,0.1578947368421053,4096.0,16384.0,128.0,0.625,0.0022705109743208643,4,1,1,1,0,0,0,0,0,0,0,341.3333333333333,21.333333333333332,6.4,0.25
square_gemm_1024_1024_1024_i8_i32_tB,6,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,128,128,32,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",6,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,62.67,179.0,44.0,2.85638,57.0,748.0,691.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/6_spec.mlir,64.0,1,0.7894736842105263,4096.0,4096.0,64.0,0.25,0.02847947898582732,4,1,1,1,0,0,0,0,0,0,0,341.3333333333333,21.333333333333332,6.4,1.0
square_gemm_1024_1024_1024_i8_i32_tB,7,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,256,128,128,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",7,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,58.67,64.33,44.0,1.09659,47.0,373.0,326.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/7_spec.mlir,32.0,4,0.8947368421052632,32768.0,16384.0,256.0,1.5,0.004686097770439279,4,1,1,1,1,0,0,0,0,0,1,341.3333333333333,51.2,8.0,0.5
square_gemm_1024_1024_1024_i8_i32_tB,8,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,32,256,32,256.0,1.0,1.0,1.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",8,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,54.83,53.67,44.0,0.97872,15.0,149.0,134.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/8_spec.mlir,128.0,4,0.5789473684210527,1024.0,8192.0,256.0,0.28125,0.0030924270234423163,4,1,1,1,0,1,0,0,0,0,1,341.3333333333333,15.058823529411764,8.0,0.125
square_gemm_1024_1024_1024_i8_i32_tB,9,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,256,256,64,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",9,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,62.67,454.67,44.0,7.25532,242.0,825.0,583.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/9_spec.mlir,16.0,2,0.9473684210526316,16384.0,16384.0,128.0,1.0,0.08795569851407732,4,1,1,1,1,1,1,0,0,1,0,341.3333333333333,42.666666666666664,6.4,1.0
square_gemm_1024_1024_1024_i8_i32_tB,10,contraction,sharkmi300x-4,gfx942,1024.0,1024.0,1024.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,256,16,64,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",10,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,54.83,54.33,44.0,0.99088,4.0,176.0,172.0,107.0,289.02,,tuning_2025_09_29_17_24/candidates/specs/10_spec.mlir,256.0,4,0.1578947368421053,16384.0,1024.0,256.0,0.53125,0.003256837274426307,4,1,1,1,1,1,1,0,0,1,1,341.3333333333333,12.19047619047619,6.4,0.0625
