dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map,m_pow2,n_pow2,k_pow2,num_subgroups_mult4,mnk_cube,p_ai,t_ai,intrinsic_ai,mn_ratio,closeness_to_cube_volume
tk_gemm_2048_1280_1280_i8_i32_tB,1,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,128,32,32,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,1314.83,69.67,46.0,0.05299,7.0,252.0,245.0,803.0,298.79,,tuning_2025_09_29_22_27/candidates/specs/1_spec.mlir,640.0,2,0.29824561403508776,4096.0,1024.0,128.0,0.15625,0.000130324111345345,4,1,1,1,0,False,487.6190476190476,14.222222222222221,6.4,0.25,1579.0
tk_gemm_2048_1280_1280_i8_i32_tB,2,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,256,128,160,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",2,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_29_22_27/candidates/specs/2_spec.mlir,80.0,2,0.736842105263158,40960.0,20480.0,128.0,1.875,1.0,4,1,1,0,0,False,487.6190476190476,55.65217391304348,8.0,0.5,25144.0
tk_gemm_2048_1280_1280_i8_i32_tB,3,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,128,64,128,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",3,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,53.5,70.0,46.0,1.30841,49.0,782.0,733.0,803.0,298.79,,tuning_2025_09_29_22_27/candidates/specs/3_spec.mlir,320.0,1,0.4736842105263158,16384.0,8192.0,64.0,0.75,0.007408415564422435,4,1,1,1,0,False,487.6190476190476,32.0,8.0,0.5,12632.0
tk_gemm_2048_1280_1280_i8_i32_tB,4,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,512,256,32,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",4,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_29_22_27/candidates/specs/4_spec.mlir,20.0,1,0.9342105263157895,16384.0,8192.0,64.0,0.75,1.0,4,1,1,1,0,False,487.6190476190476,26.94736842105263,6.4,0.5,21023.0
tk_gemm_2048_1280_1280_i8_i32_tB,5,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,256,128,64,256.0,1.0,1.0,1.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",5,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,1314.83,78.33,46.0,0.05958,32.0,310.0,278.0,803.0,298.79,,tuning_2025_09_29_22_27/candidates/specs/5_spec.mlir,80.0,4,0.736842105263158,16384.0,8192.0,256.0,0.75,0.0001685285550182019,4,1,1,1,1,False,487.6190476190476,36.57142857142857,8.0,0.5,0.0
tk_gemm_2048_1280_1280_i8_i32_tB,6,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,64,64,256,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",6,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,1314.83,79.67,46.0,0.06059,36.0,314.0,278.0,803.0,298.79,,tuning_2025_09_29_22_27/candidates/specs/6_spec.mlir,640.0,1,0.29824561403508776,16384.0,16384.0,64.0,1.0,0.0001743838642912801,4,1,1,1,0,False,487.6190476190476,28.444444444444443,8.0,1.0,12632.0
tk_gemm_2048_1280_1280_i8_i32_tB,7,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,64,320,64,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",7,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,1314.83,70.67,46.0,0.05375,20.0,257.0,237.0,803.0,298.79,,tuning_2025_09_29_22_27/candidates/specs/7_spec.mlir,128.0,4,0.5789473684210527,4096.0,20480.0,256.0,0.75,0.0001347300866399385,4,1,0,1,1,False,487.6190476190476,29.09090909090909,6.4,0.2,15691.0
tk_gemm_2048_1280_1280_i8_i32_tB,8,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,16,320,64,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",8,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,1314.83,72.67,46.0,0.05527,11.0,282.0,271.0,803.0,298.79,,tuning_2025_09_29_22_27/candidates/specs/8_spec.mlir,512.0,2,0.1578947368421053,1024.0,20480.0,128.0,0.65625,0.00014354203722912552,4,1,0,1,0,False,487.6190476190476,12.307692307692308,6.4,0.05,829.0
tk_gemm_2048_1280_1280_i8_i32_tB,9,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,64,160,160,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",9,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_29_22_27/candidates/specs/9_spec.mlir,256.0,2,0.1578947368421053,10240.0,25600.0,128.0,1.09375,1.0,4,1,0,0,0,False,487.6190476190476,35.55555555555556,8.0,0.4,4632.0
tk_gemm_2048_1280_1280_i8_i32_tB,10,contraction,sharkmi300x-4,gfx942,2048.0,1280.0,1280.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,512,64,32,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",10,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,53.5,83.0,46.0,1.5514,29.0,836.0,807.0,803.0,298.79,,tuning_2025_09_29_22_27/candidates/specs/10_spec.mlir,80.0,4,0.736842105263158,16384.0,2048.0,256.0,0.5625,0.008817110218150431,4,1,1,1,1,False,487.6190476190476,20.48,6.4,0.125,12632.0
