dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map,m_pow2,n_pow2,k_pow2,m_square,n_square,k_square,m_cube,n_cube,k_cube,num_subgroups_mult4,p_ai,t_ai,intrinsic_ai,mn_ratio
unet_gemm_4096_5120_640_i8_i32_tB,1,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,256,128,64,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,84.5,106.33,69.33,1.25838,68.0,550.0,482.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/1_spec.mlir,640.0,2,0.29824561403508776,16384.0,8192.0,128.0,0.75,0.012571667961706083,4,1,1,1,1,0,1,0,0,1,0,499.5121951219512,36.57142857142857,6.4,0.5
unet_gemm_4096_5120_640_i8_i32_tB,2,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,16,320,32,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",2,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,87.0,161.67,69.33,1.85824,7.0,752.0,745.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/2_spec.mlir,4096.0,2,0.03759398496240607,512.0,10240.0,128.0,0.328125,0.02886050037743282,4,1,0,1,1,0,0,0,0,0,0,499.5121951219512,10.32258064516129,6.4,0.05
unet_gemm_4096_5120_640_i8_i32_tB,3,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,128,64,128,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",3,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,87.0,99.0,69.33,1.13793,41.0,371.0,330.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/3_spec.mlir,2560.0,1,0.06432748538011701,16384.0,8192.0,64.0,0.75,0.00930092168011657,4,1,1,1,0,1,0,0,1,0,0,499.5121951219512,32.0,8.0,0.5
unet_gemm_4096_5120_640_i8_i32_tB,4,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,128,256,64,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",4,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,87.17,86.33,69.33,0.99044,15.0,80.0,65.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/4_spec.mlir,640.0,8,0.29824561403508776,8192.0,16384.0,512.0,0.75,0.005295920691560008,4,1,1,1,0,1,1,0,0,1,1,499.5121951219512,36.57142857142857,6.4,0.5
unet_gemm_4096_5120_640_i8_i32_tB,5,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,256,32,32,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",5,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,84.5,123.67,69.33,1.46351,14.0,687.0,673.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/5_spec.mlir,2560.0,2,0.06432748538011701,8192.0,1024.0,128.0,0.28125,0.01814184799277671,4,1,1,1,1,0,0,0,0,0,0,499.5121951219512,15.058823529411764,6.4,0.125
unet_gemm_4096_5120_640_i8_i32_tB,6,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,32,320,32,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",6,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,84.5,130.33,69.33,1.54241,35.0,711.0,676.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/6_spec.mlir,2048.0,1,0.03759398496240607,1024.0,10240.0,64.0,0.34375,0.020284329367765606,4,1,0,1,0,0,0,0,0,0,0,499.5121951219512,15.238095238095237,6.4,0.1
unet_gemm_4096_5120_640_i8_i32_tB,7,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,256,32,64,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",7,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,85.5,98.0,69.33,1.1462,4.0,384.0,380.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/7_spec.mlir,2560.0,4,0.06432748538011701,16384.0,2048.0,256.0,0.5625,0.00952548848583467,4,1,1,1,1,0,1,0,0,1,1,499.5121951219512,19.692307692307693,6.4,0.125
unet_gemm_4096_5120_640_i8_i32_tB,8,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,64,128,160,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",8,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_30_15_37/candidates/specs/8_spec.mlir,2560.0,1,0.06432748538011701,10240.0,20480.0,64.0,0.9375,1.0,4,1,1,0,1,0,0,1,0,0,0,499.5121951219512,33.68421052631579,8.0,0.5
unet_gemm_4096_5120_640_i8_i32_tB,9,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,512,32,64,64.0,8.0,1.0,8.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",9,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,84.5,96.33,69.33,1.14004,9.0,375.0,366.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/9_spec.mlir,1280.0,8,0.1578947368421053,32768.0,2048.0,512.0,1.0625,0.00935821744312324,4,1,1,1,0,0,1,1,0,1,1,499.5121951219512,20.48,8.0,0.0625
unet_gemm_4096_5120_640_i8_i32_tB,10,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,512,32,64,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",10,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,85.5,162.0,69.33,1.89474,87.0,754.0,667.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/10_spec.mlir,1280.0,1,0.1578947368421053,32768.0,2048.0,64.0,1.0625,0.02985163561427813,4,1,1,1,0,0,1,1,0,1,0,499.5121951219512,20.48,8.0,0.0625
unet_gemm_4096_5120_640_i8_i32_tB,11,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,32,128,160,128.0,2.0,1.0,2.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",11,False,"['--input=1', '--benchmark_repetitions=3']",False,,False,,,,,,,,,,,tuning_2025_09_30_15_37/candidates/specs/11_spec.mlir,5120.0,4,0.009287925696594482,5120.0,20480.0,256.0,0.78125,1.0,4,1,1,0,0,0,0,0,0,0,1,499.5121951219512,22.06896551724138,6.4,0.25
unet_gemm_4096_5120_640_i8_i32_tB,12,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,64,160,128,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",12,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,87.17,84.67,69.33,0.97132,26.0,57.0,31.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/12_spec.mlir,2048.0,2,0.03759398496240607,8192.0,20480.0,128.0,0.875,0.00477672875379337,4,1,0,1,1,0,0,1,0,0,0,499.5121951219512,33.68421052631579,6.4,0.4
unet_gemm_4096_5120_640_i8_i32_tB,13,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,256,64,32,256.0,2.0,1.0,2.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",13,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,84.5,97.67,69.33,1.15582,6.0,400.0,394.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/13_spec.mlir,1280.0,8,0.1578947368421053,8192.0,2048.0,512.0,0.3125,0.009786713718121022,4,1,1,1,1,1,0,0,1,0,1,499.5121951219512,19.692307692307693,6.4,0.25
unet_gemm_4096_5120_640_i8_i32_tB,14,contraction,sharkmi300x-4,gfx942,4096.0,5120.0,640.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,64,512,64,256.0,1.0,1.0,1.0,4.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",14,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,87.17,95.67,69.33,1.09751,30.0,294.0,264.0,988.0,326.19,,tuning_2025_09_30_15_37/candidates/specs/14_spec.mlir,640.0,4,0.29824561403508776,4096.0,32768.0,256.0,1.125,0.008203341234273078,4,1,1,1,1,0,1,1,1,1,1,499.5121951219512,30.11764705882353,8.0,0.125
