dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map,m_pow2,n_pow2,k_pow2,m_square,n_square,k_square,m_cube,n_cube,k_cube,num_subgroups_mult4,p_ai,t_ai,intrinsic_ai,mn_ratio
unet_gemm_64_1280_2048_i8_i32_tB,1,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,64,320,64,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,54.83,100.33,43.67,1.82979,65.0,343.0,278.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/1_spec.mlir,4.0,2,0.9868421052631579,4096.0,20480.0,128.0,0.75,0.15826172665269214,4,1,0,1,1,0,1,1,0,1,0,59.190751445086704,29.09090909090909,6.4,0.2
unet_gemm_64_1280_2048_i8_i32_tB,2,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,64,128,128,128.0,4.0,1.0,4.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",2,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,54.67,57.33,43.67,1.04878,8.0,94.0,86.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/2_spec.mlir,10.0,8,0.9671052631578947,8192.0,16384.0,512.0,0.75,0.04131548505389272,4,1,1,1,1,0,0,1,0,0,1,59.190751445086704,32.0,6.4,0.5
unet_gemm_64_1280_2048_i8_i32_tB,3,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,64,128,256,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",3,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,56.5,69.67,43.67,1.23304,64.0,231.0,167.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/3_spec.mlir,10.0,2,0.9671052631578947,16384.0,32768.0,128.0,1.5,0.06890605940888787,4,1,1,1,1,0,1,1,0,0,0,59.190751445086704,36.57142857142857,6.4,0.5
unet_gemm_64_1280_2048_i8_i32_tB,4,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,64,32,32,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",4,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,56.5,58.33,43.67,1.03245,10.0,84.0,74.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/4_spec.mlir,40.0,1,0.868421052631579,2048.0,1024.0,64.0,0.09375,0.03887027676551178,4,1,1,1,1,0,0,1,0,0,0,59.190751445086704,12.8,8.0,0.5
unet_gemm_64_1280_2048_i8_i32_tB,5,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,64,16,256,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",5,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,54.83,52.33,43.67,0.95441,13.0,33.0,20.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/5_spec.mlir,80.0,2,0.736842105263158,16384.0,4096.0,128.0,0.625,0.02718478657413098,4,1,1,1,1,1,1,1,0,0,0,59.190751445086704,12.19047619047619,6.4,0.25
unet_gemm_64_1280_2048_i8_i32_tB,6,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,64,64,256,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",6,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,52.33,60.0,43.67,1.1465,59.0,178.0,119.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/6_spec.mlir,20.0,1,0.9342105263157895,16384.0,16384.0,64.0,1.0,0.055947803115165534,4,1,1,1,1,1,1,1,1,0,0,59.190751445086704,28.444444444444443,8.0,1.0
unet_gemm_64_1280_2048_i8_i32_tB,7,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,64,32,64,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",7,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,52.33,51.0,43.67,0.97452,16.0,46.0,30.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/7_spec.mlir,40.0,1,0.868421052631579,4096.0,2048.0,64.0,0.1875,0.030196001435082654,4,1,1,1,1,0,1,1,0,1,0,59.190751445086704,16.0,6.4,0.5
unet_gemm_64_1280_2048_i8_i32_tB,8,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_32x32x16_I8>,32,256,128,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",8,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,54.67,67.0,43.67,1.22561,37.0,225.0,188.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/8_spec.mlir,10.0,2,0.9671052631578947,4096.0,32768.0,128.0,1.125,0.06779351209825286,4,1,1,1,0,1,0,0,0,0,0,59.190751445086704,23.272727272727273,8.0,0.125
unet_gemm_64_1280_2048_i8_i32_tB,9,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,64,32,512,64.0,4.0,1.0,4.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",9,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,56.5,55.67,43.67,0.98525,18.0,52.0,34.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/9_spec.mlir,40.0,4,0.868421052631579,32768.0,16384.0,256.0,1.5,0.03180268146780325,4,1,1,1,1,0,0,1,0,1,1,59.190751445086704,20.48,6.4,0.5
unet_gemm_64_1280_2048_i8_i32_tB,10,contraction,sharkmi300x-4,gfx942,64.0,1280.0,2048.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_I32_16x16x32_I8>,64,320,32,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",10,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,54.67,81.67,43.67,1.4939,54.0,317.0,263.0,199.0,112.03,,tuning_2025_09_30_17_15/candidates/specs/10_spec.mlir,4.0,2,0.9868421052631579,2048.0,10240.0,128.0,0.375,0.10796650240380835,4,1,0,1,1,0,0,1,0,0,0,59.190751445086704,20.0,6.4,0.2
