dispatch_id,candidate_id,op_kind,device,arch,cfg.M,cfg.N,cfg.K,cfg.subgroup_size,cfg.intrinsic_mn,cfg.intrinsic_k,cfg.lhs_type_bitwidth,cfg.rhs_type_bitwidth,cfg.subgroup_tile_m,cfg.subgroup_tile_n,cfg.subgroup_tile_k,cfg.promote_operands,cfg.codegen_pipeline,cfg.pipeline_options_search_space,cfg.allowed_waves_per_eu,cfg.padding,cfg.mma_attr,cfg.m,cfg.n,cfg.k,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.sg_m_cnt,cfg.sg_n_cnt,compile_flags,compile_order_in_list,compile_status,benchmark_flags,to_benchmark,benchmark_device_id,benchmark_status,baseline_benchmark_time_ms,benchmark_time_ms,benchmark_optimal_time_ms,benchmark_speedup,benchmark_order_in_list,benchmark_result_order,benchmark_start_order_vs_result,benchmark_optimal_start_order,benchmark_avg_order_diff,benchmark_avg_top10_order_diff,candidate_spec_mlir,cfg.WG,cfg.num_subgroups,cfg.quantization_inefficiency,cfg.lhs_tile_size,cfg.rhs_tile_size,cfg.flat_wg_size,cfg.lds_utilization,norm_speedup,cfg.mma_attr_map,m_pow2,n_pow2,k_pow2,num_subgroups_mult4,mnk_cube,p_ai,t_ai,intrinsic_ai,mn_ratio,closeness_to_cube_volume
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,1,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,256,256,32,128.0,4.0,1.0,4.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",1,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,50.0,57.0,35.67,1.14,43.0,527.0,484.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/1_spec.mlir,1.0,8,0.9967105263157895,8192.0,8192.0,512.0,0.5,0.07276360302153918,4,1,1,1,1,False,85.33333333333333,25.6,6.4,1.0,0.0
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,2,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,128,32,256,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",2,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,50.0,50.67,35.67,1.01333,27.0,308.0,281.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/2_spec.mlir,16.0,2,0.9473684210526316,32768.0,8192.0,128.0,1.25,0.05526812905559567,4,1,1,1,0,False,85.33333333333333,23.272727272727273,6.4,0.25,12632.0
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,3,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F8E4M3FNUZ>,128,256,128,128.0,4.0,1.0,4.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",3,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,54.83,59.67,35.67,1.08815,29.0,467.0,438.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/3_spec.mlir,2.0,8,0.993421052631579,16384.0,32768.0,512.0,1.5,0.06560215733484011,4,1,1,1,1,False,85.33333333333333,51.2,8.0,0.5,21023.0
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,4,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,128,256,64,64.0,8.0,1.0,8.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",4,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,54.83,59.67,35.67,1.08815,37.0,468.0,431.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/4_spec.mlir,2.0,8,0.993421052631579,8192.0,16384.0,512.0,0.75,0.06560215733484011,4,1,1,1,1,False,85.33333333333333,36.57142857142857,6.4,0.5,0.0
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,5,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,128,128,256,64.0,2.0,1.0,2.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",5,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,58.17,54.0,35.67,0.92837,59.0,144.0,85.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/5_spec.mlir,4.0,2,0.9868421052631579,32768.0,32768.0,128.0,2.0,0.043533578900495314,4,1,1,1,0,False,85.33333333333333,51.2,6.4,1.0,21023.0
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,6,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F8E4M3FNUZ>,32,64,256,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",6,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,54.83,57.67,35.67,1.05167,21.0,394.0,373.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/6_spec.mlir,32.0,1,0.8947368421052632,8192.0,16384.0,64.0,0.75,0.06056359342643546,4,1,1,1,0,False,85.33333333333333,19.692307692307693,8.0,0.5,7153.0
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,7,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,256,16,64,64.0,1.0,1.0,1.0,1.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",7,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://2,True,54.5,60.33,35.67,1.10703,40.0,506.0,466.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/7_spec.mlir,16.0,1,0.9473684210526316,16384.0,1024.0,64.0,0.53125,0.06820983514708463,4,1,1,1,0,False,85.33333333333333,12.19047619047619,6.4,0.0625,0.0
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,8,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,128,256,128,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",8,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://7,True,58.17,61.0,35.67,1.04871,110.0,393.0,283.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/8_spec.mlir,2.0,2,0.993421052631579,16384.0,32768.0,128.0,1.5,0.06015476258299034,4,1,1,1,0,False,85.33333333333333,51.2,6.4,0.5,21023.0
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,9,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,32.0,16.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_32x32x16_F8E4M3FNUZ>,128,128,64,128.0,4.0,1.0,4.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",9,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://6,True,54.83,56.67,35.67,1.03343,17.0,360.0,343.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/9_spec.mlir,4.0,8,0.9868421052631579,8192.0,8192.0,512.0,0.5,0.05804431147223312,4,1,1,1,1,False,85.33333333333333,32.0,8.0,1.0,12632.0
square_gemm_256_256_256_f8E4M3FNUZ_f32_tB,10,contraction,sharkmi300x-4,gfx942,256.0,256.0,256.0,64.0,16.0,32.0,8.0,8.0,0.0,0.0,0.0,"[0, 1]",LLVMGPUVectorDistribute,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])",[2],,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F8E4M3FNUZ>,256,32,32,128.0,1.0,1.0,1.0,2.0,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",10,True,"['--input=1', '--benchmark_repetitions=3']",True,hip://5,True,50.0,60.67,35.67,1.21333,35.0,562.0,527.0,482.0,201.51,,tuning_2025_09_29_18_26/candidates/specs/10_spec.mlir,8.0,2,0.9736842105263158,8192.0,1024.0,128.0,0.28125,0.08289183469377918,4,1,1,1,0,False,85.33333333333333,15.058823529411764,6.4,0.125,0.0
